"Unit_Code","Park_Name","Lake_Code","Start_Date","Event_Duplicate","Field_Split","Number_of_Sweeps","GPS_Used","Start_Time","End_Time","General_Invert_Notes","Invert_Duplicate","Sample_Date_Collected","Sample_Collection_Procedure","Order","Family","Taxon","Count","Large_or_Rare","Life_Stage","Unique","Qualifier","ProportionOfSampleUsed","Invertebrate_Species_Record_Notes"
"LAVO","Lassen Volcanic National Park","11040",2019-08-24,"No",,15,"Yes","14:08","14:45",,"No",2019-08-24,"KICK","Diptera","Ceratopogonidae","Ceratopogoninae",8,,"Larva","Yes","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Rhynchobdellida","Glossiphoniidae","Helobdella",7,,"Unknown","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Megaloptera","Sialidae","Sialis",1,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Chironomidae","Psectrocladius",1,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Chironomidae","Procladius",181,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Ceratopogonidae","Probezzia",39,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Trichoptera","Leptoceridae","Oecetis",9,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Trichoptera","Leptoceridae","Mystacides",1,,"Larva","Yes","Damaged","86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",140,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Hemiptera","Corixidae","Sigara",2,,"Adult","Yes","Damaged","86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Coleoptera","Dytiscidae","Liodessus obscurellus",1,,"Adult","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Chironomidae","Polypedilum",1,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Trombidiformes","Oxidae","Frontipoda",1,,"Adult","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Haplotaxida","Enchytraeidae","Enchytraeus",1,,"Unknown","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Chironomidae","Dicrotendipes",65,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Ceratopogonidae","Dasyhelea",91,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Chironomidae","Corynoneura",1,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Odonata","Corduliidae","Corduliidae",1,,"Larva","Yes","Early Instar","86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Odonata","Coenagrionidae","Coenagrionidae",3,,"Larva","Yes","Damaged","86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Chironomidae","Chironomus",1,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Ephemeroptera","Baetidae","Callibaetis",21,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Ceratopogonidae","Bezzia / Palpomyia",4,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Trichoptera","Phryganeidae","Agrypnia",34,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Lumbriculida","Lumbriculidae","Lumbriculidae",1,,"Unknown","Yes","Damaged","86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Chironomidae","Tanytarsus",14,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Chironomidae","Thienemannimyia Gr.",5,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Chironomidae","Tribelos",1,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Diptera","Chironomidae","Nilothauma",1,,"Larva","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2013-08-28,"No",,15,"Yes","14:10","14:53","*2 field splits for inverts* lots of fine matter that wouldn't sift out!","No",2013-08-28,"KICK","Veneroida","Sphaeriidae","Sphaeriidae",12,,"Immature","Yes",,"86.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",13,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Odonata","Coenagrionidae","Coenagrionidae",35,,"Larva","Yes","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Trichoptera","Leptoceridae","Mystacides",2,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Rhynchobdellida","Glossiphoniidae","Helobdella",1,,"Unknown","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Diptera","Ceratopogonidae","Dasyhelea",2,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Hemiptera","Notonectidae","Notonecta",19,,"Larva","No",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Odonata","Libellulidae","Libellulidae",3,,"Larva","Yes","Damaged","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Megaloptera","Sialidae","Sialis",1,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Diptera","Chironomidae","Dicrotendipes",10,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Diptera","Chironomidae","Psectrocladius",4,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Trichoptera","Phryganeidae","Banksiola crotchi",72,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Diptera","Chironomidae","Tanytarsus",7,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Diptera","Chironomidae","Thienemannimyia Gr.",22,,"Larva","Yes","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Diptera","Chironomidae","Polypedilum",1,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Diptera","Chironomidae","Procladius",105,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Diplostraca",,"Cladocera",1,,"Unknown","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Diptera","Ceratopogonidae","Ceratopogoninae",4,,"Larva","Yes","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Ephemeroptera","Baetidae","Callibaetis",6,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Hemiptera","Notonectidae","Notonecta undulata",5,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Diptera","Chironomidae","Zavrelimyia",1,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Hemiptera","Corixidae","Corixidae",2,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Odonata",,"Anisoptera",3,,"Larva","No","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-08-31,"No",,15,"Yes","12:45","14:00",,"No",2016-08-31,"KICK","Odonata","Aeshnidae","Aeshnidae",6,,"Larva","Yes","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK",,,"Nemata",1,,"Unknown","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Hemiptera","Notonectidae","Notonecta",11,,"Larva","No",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Hemiptera","Notonectidae","Notonecta undulata",7,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Trichoptera","Leptoceridae","Oecetis",1,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Procladius",111,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Psectrocladius",8,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Coleoptera","Dytiscidae","Rhantus wallisi",1,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Odonata","Coenagrionidae","Coenagrionidae",23,,"Larva","Yes","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",23,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Polypedilum",5,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Corynoneura",5,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Ablabesmyia",2,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Odonata","Aeshnidae","Aeshnidae",12,,"Larva","Yes","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Odonata",,"Anisoptera",21,,"Larva","No","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Trichoptera","Phryganeidae","Banksiola crotchi",55,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Coleoptera","Dytiscidae","Boreonectes striatellus",1,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Ephemeroptera","Caenidae","Caenis",1,,"Larva","Yes","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Ephemeroptera","Baetidae","Callibaetis",5,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Hemiptera","Corixidae","Cenocorixa kuiterti",3,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Ceratopogonidae","Ceratopogoninae",13,,"Larva","Yes","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Hemiptera","Corixidae","Corixidae",4,,"Adult","No","Damaged","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK",,,"Copepoda",12,,"Unknown","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Lumbriculida","Lumbriculidae","Lumbriculidae",3,,"Immature","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Ceratopogonidae","Dasyhelea",7,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Dicrotendipes",15,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Trombidiformes","Oxidae","Frontipoda",2,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Hemiptera","Gerridae","Gerridae",2,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Guttipelopia",1,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Rhynchobdellida","Glossiphoniidae","Helobdella",1,,"Unknown","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Trombidiformes","Hydrodromidae","Hydrodroma",1,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Ephemeroptera","Leptophlebiidae","Leptophlebiidae",2,,"Larva","Yes","Damaged","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Odonata","Libellulidae","Libellulidae",12,,"Larva","Yes","Damaged","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diplostraca",,"Cladocera",15,,"Unknown","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Tribelos",4,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Zavrelimyia",2,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Hemiptera","Corixidae","Sigara omani",3,,"Adult","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Thienemannimyia Gr.",11,,"Larva","Yes","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Tanytarsus",151,,"Larva","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Tanytarsus",1,,"Pupa","No",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Diptera","Chironomidae","Tanytarsini",1,,"Larva","No","Early Instar","100 %",
"LAVO","Lassen Volcanic National Park","11070",2016-09-08,"Yes",,15,"Yes","12:40","13:25",,"No",2016-09-08,"KICK","Veneroida","Sphaeriidae","Sphaeriidae",29,,"Immature","Yes",,"100 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Trichoptera","Leptoceridae","Oecetis",1,,"Larva","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Odonata","Coenagrionidae","Coenagrionidae",4,,"Larva","Yes","Damaged","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Veneroida","Sphaeriidae","Sphaeriidae",3,,"Immature","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","","","Nemata",20,,"Unknown","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Coleoptera","Dytiscidae","Rhantus wallisi",1,,"Adult","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Trichoptera","Limnephilidae","Limnephilidae",1,,"Pupa","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Diptera","Chironomidae","Procladius",151,,"Larva","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Diptera","Chironomidae","Tanytarsus",90,,"Larva","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Ephemeroptera","Baetidae","Callibaetis",3,,"Larva","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Diptera","Chironomidae","Microtendipes Pedellus Gr.",131,,"Larva","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Diptera","Chironomidae","Nilothauma",3,,"Larva","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Enchytraeida","Enchytraeidae","Enchytraeidae",33,,"Unknown","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Diptera","Chironomidae","Cryptochironomus",1,,"Larva","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Lumbriculida","Lumbriculidae","Lumbriculidae",3,,"Immature","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Diptera","Ceratopogonidae","Ceratopogoninae",22,,"Larva","Yes","Early Instar","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Sarcoptiformes","","Oribatida",2,,"Adult","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Hemiptera","Notonectidae","Notonecta kirbyi",2,,"Adult","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Trichoptera","Phryganeidae","Banksiola crotchi",30,,"Larva","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Diptera","Chironomidae","Zavrelimyia",9,,"Larva","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Coleoptera","Dytiscidae","Acilius abbreviatus",1,,"Adult","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Diptera","Chironomidae","Dicrotendipes",11,,"Larva","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Hemiptera","Notonectidae","Notonecta",3,,"Larva","No","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Diptera","Chironomidae","Tanytarsus",1,,"Pupa","No","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Rhynchobdellida","Glossiphoniidae","Helobdella",4,,"Unknown","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Diptera","Chironomidae","Tribelos",14,,"Larva","Yes","","66.6666666666667 %",
"LAVO","Lassen Volcanic National Park","11070",2019-09-04,"No",,15,"Yes","13:45","14:30","split unknown","No",2019-09-04,"KICK","Diptera","Chironomidae","Chironomini",5,,"Larva","No","Early Instar","66.6666666666667 %",
